bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
9.0557623,38.469101,Home Piped Water,Outside the yard,Yes,6,No,No,Satisfied,No,Borehole,Outside the yard,1,No,Pit latrine,Deep (more than 3 meters),Yes,2,Collected by private firm,5,Yes,Daily,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,30,2,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,60,60,15,10,60,Yes,3,Satisfied,No,3,30,Don't know,Don't know,Don't know,Don't know,60
9.0433016,38.396252,Home Piped Water,In own yard/plot,Yes,10,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Burning,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,2,2,Electric connection through power lines/solar power,Electricity,Dirt,"Yes, somewhat safe",Rarely,70,70,10,10,70,Yes,1,Dissatisfied,Yes,1.5,15,Satisfied,Satisfied,Satisfied,Satisfied,61
9.0533905,38.511658,Home Piped Water,In own yard/plot,Yes,4,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,10,10,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,-888,-888,15,15,-888,No,2,Dissatisfied,Yes,1,5,Satisfied,Dissatisfied,Satisfied,Satisfied,62
9.0462608,38.499191,Home Piped Water,Outside the yard,Yes,15,No,No,Satisfied,No,Borehole,In own yard/plot,,No,Pit latrine,Standard (about 3 meters),No,,Other (specify),5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,No,20,1,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,45,45,15,15,45,No,25,Dissatisfied,Yes,2,25,Satisfied,Satisfied,Satisfied,Satisfied,63
8.9710197,38.510571,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,7,4,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",-888,-888,45,45,-888,Yes,1,Satisfied,No,1,10,Don't know,Don't know,Don't know,Don't know,64
8.9727163,38.510456,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,No,30,2,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",90,90,30,30,90,Yes,1,Dissatisfied,Yes,1.5,15,Satisfied,Satisfied,Don't know,Satisfied,65
8.9769506,38.509289,Home Piped Water,Outside the yard,No,,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,15,5,Electric connection through power lines/solar power,Fire Wood,Gravel,Neutral - neither safe or unsafe,"Yes, most of the time",-888,-888,10,30,-888,Yes,1.5,Satisfied,No,2,30,Don't know,Don't know,Don't know,Don't know,66
8.9667835,38.510021,Public Tap /Standpipe Water,Outside the yard,No,,No,Yes,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Other (specify),Yes,25,6,Electric connection through power lines/solar power,"Coal, Lignite",Gravel,"Yes, somewhat safe","Yes, most of the time",110,110,10,30,110,No,1,Satisfied,Yes,1,10,Satisfied,Dissatisfied,Satisfied,Dissatisfied,67
8.9720545,38.51001,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,10,5,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",60,60,5,30,60,No,1,Dissatisfied,Yes,1,10,Satisfied,Satisfied,Satisfied,Satisfied,68
8.9587374,38.503944,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,1,No,,A hole in the yard or outside,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Gravel,"Yes, somewhat safe",Rarely,-888,-888,20,50,-888,No,20,Dissatisfied,Yes,3,25,Satisfied,Satisfied,Satisfied,Satisfied,69
8.9651775,38.505199,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,15,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","No, not at all",60,60,15,30,-888,Yes,2.5,Dissatisfied,Yes,2,15,Dissatisfied,Dissatisfied,Satisfied,Neutral,70
8.963604,38.506435,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Other (specify),1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,5,10,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe",Rarely,-888,-888,20,40,-888,No,2,Dissatisfied,Yes,2,20,Satisfied,Satisfied,Satisfied,Satisfied,71
8.9742088,38.510635,Public Tap /Standpipe Water,Outside the yard,No,,No,Yes,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Dumped,2,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,20,5,Electric connection through power lines/solar power,"Coal, Lignite",Gravel,"Yes, somewhat safe","Yes, most of the time",120,120,2,30,120,Yes,1,Dissatisfied,No,1,10,Satisfied,Satisfied,Satisfied,Satisfied,72
8.9700851,38.509941,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,15,6,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",-888,-888,5,-888,-888,Yes,1,Very Dissatisfied,No,1,10,Don't know,Don't know,Don't know,Don't know,73
8.9717951,38.511299,Public Tap /Standpipe Water,Outside the yard,No,,No,Yes,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,15,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,90,90,5,30,90,Yes,1,Satisfied,Yes,1.5,15,Satisfied,Dissatisfied,Satisfied,Satisfied,74
9.2966595,38.562954,Public Tap /Standpipe Water,Outside the yard,Yes,15,No,No,Very Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,Yes,Yes,Utility company/government,Other (specify),Yes,5,7,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe",Rarely,120,-888,5,5,-888,Yes,1.5,Dissatisfied,No,1,10,Don't know,Don't know,Don't know,Don't know,75
9.2949991,38.561558,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,No,Unprotected spring water/Unprotected well,Outside the yard,1,No,Pit latrine,Shallow (less than 3 meters),Yes,1,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,20,6,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe",Rarely,180,180,10,-888,120,Yes,1.5,Neutral,No,1,10,Don't know,Don't know,Don't know,Don't know,76
9.2960739,38.561974,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,15,6,Electric connection through power lines/solar power,Fire Wood,Dirt,Neutral - neither safe or unsafe,"No, not at all",-888,-888,5,5,-888,No,1,Neutral,Yes,.25,10,Neutral,Dissatisfied,Satisfied,Satisfied,77
9.2962904,38.563004,Home Piped Water,In own yard/plot,Yes,15,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,10,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,10,12,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,240,240,5,5,240,Yes,1.5,Dissatisfied,Yes,.5,15,Satisfied,Satisfied,Satisfied,Satisfied,78
9.2942743,38.567165,Public Tap /Standpipe Water,Outside the yard,Yes,15,No,No,Dissatisfied,No,Rainwater,In own yard/plot,,No,Pit latrine,Standard (about 3 meters),No,,Dumped,5,No,,A hole in the yard or outside,No,No,No,,,,,,Oil/kerosene lantern,"Coal, Lignite",Dirt,"Yes, somewhat safe","No, not at all",90,90,5,5,90,Yes,.25,Satisfied,No,.5,10,Don't know,Don't know,Don't know,Don't know,79
9.295496,38.562687,Home Piped Water,In own yard/plot,Yes,15,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,4,Dumped,15,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Other (specify),Yes,12,8,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","No, not at all",65,70,5,5,60,No,1,Dissatisfied,Yes,.25,5,Satisfied,Satisfied,Satisfied,Satisfied,80
9.2935543,38.562649,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,5,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Other (specify),Yes,2,6,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe",Rarely,120,135,10,10,90,No,.5,Satisfied,No,.25,20,Satisfied,Satisfied,Satisfied,Satisfied,81
9.2883711,38.568123,Public Tap /Standpipe Water,Outside the yard,No,,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,2,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,10,12,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,15,15,-888,Yes,.12,Dissatisfied,Yes,1,20,Satisfied,Satisfied,Satisfied,Satisfied,82
9.2940073,38.561111,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Garbage pit/buried,5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,20,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe","No, not at all",-888,-888,10,10,-888,Yes,1,Satisfied,Yes,.12,5,Satisfied,Satisfied,Satisfied,Satisfied,83
9.2952566,38.563194,Public Tap /Standpipe Water,Outside the yard,Yes,20,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,2,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,15,3,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe","No, not at all",-888,-888,10,10,-888,No,.5,Dissatisfied,No,.5,15,Don't know,Don't know,Don't know,Don't know,84
9.2952948,38.567886,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,2,No,,Discharge into drains,No,No,Yes,Utility company/government,Cash to neighbors,Yes,10,6,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,5,5,-888,Yes,.12,Dissatisfied,No,.12,15,Don't know,Don't know,Don't know,Don't know,85
9.2954531,38.565006,Home Piped Water,In own yard/plot,Yes,7,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,4,5,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe","No, not at all",80,-888,5,5,80,Yes,.5,Satisfied,Yes,.12,10,Satisfied,Satisfied,Satisfied,Satisfied,86
9.2940807,38.567692,Unprotected spring water/Unprotected well,Outside the yard,No,,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,2,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,10,6,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,120,120,10,10,120,Yes,.12,Satisfied,Yes,.5,15,Satisfied,Satisfied,Satisfied,Satisfied,87
9.2948437,38.56868,Public Tap /Standpipe Water,Outside the yard,Yes,10,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,6,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,5,6,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,5,5,-888,Yes,.1,Satisfied,Yes,.5,30,Satisfied,Satisfied,Satisfied,Satisfied,88
9.2957973,38.565269,Home Piped Water,In own yard/plot,Yes,14,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,4,3,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",120,120,3,3,120,No,.25,Dissatisfied,Yes,.25,10,Satisfied,Satisfied,Satisfied,Satisfied,89
9.2948074,38.568859,Home Piped Water,In own yard/plot,Yes,14,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Garbage pit/buried,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Other (specify),Yes,10,5,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,-888,-888,5,5,-888,Yes,.050000001,Dissatisfied,No,.25,5,Don't know,Don't know,Don't know,Don't know,90
9.29566,38.567341,Public Tap /Standpipe Water,Outside the yard,Yes,10,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,5,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,Yes,5,2,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,5,5,-888,Yes,.1,Satisfied,Yes,.25,25,Don't know,Don't know,Don't know,Don't know,91
9.292779,38.563641,Public Tap /Standpipe Water,Outside the yard,Yes,14,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,4,5,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","No, not at all",-888,-888,10,10,-888,No,.5,Very Dissatisfied,Yes,.12,10,Satisfied,Satisfied,Satisfied,Satisfied,92
9.2926912,38.567047,Public Tap /Standpipe Water,Outside the yard,Yes,15,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Burning,2,No,,Other (specify),No,Yes,Yes,Utility company/government,Other (specify),Yes,4,3,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe",Rarely,-888,-888,15,15,-888,Yes,.050000001,Satisfied,No,.25,15,Satisfied,Satisfied,Satisfied,Satisfied,93
9.2952051,38.567993,Public Tap /Standpipe Water,Outside the yard,Yes,14,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Burning,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,10,12,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe",Rarely,110,120,10,10,110,No,.1,Dissatisfied,No,.12,15,Satisfied,Satisfied,Satisfied,Satisfied,94
9.2935276,38.567219,Home Piped Water,In own yard/plot,Yes,15,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,4,Dumped,1,No,,A hole in the yard or outside,No,Yes,Yes,Utility company/government,Other (specify),Yes,6,2,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe",Rarely,90,-888,10,10,90,Yes,.050000001,Satisfied,No,.25,15,Don't know,Don't know,Don't know,Don't know,95
9.2951593,38.567936,Home Piped Water,Outside the yard,Yes,10,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,4,12,Electric connection through power lines/solar power,"Coal, Lignite",Dirt,"Yes, somewhat safe",Rarely,-888,-888,15,15,-888,No,.1,Dissatisfied,No,.12,8,Satisfied,Don't know,Satisfied,Satisfied,96
9.4001303,38.497852,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Dumped,5,No,,A hole in the yard or outside,No,No,No,,,,,,Torch/flashlight/electric lantern,Fire Wood,Gravel,"Yes, somewhat safe","Yes, most of the time",-888,-888,5,-888,-888,Yes,.12,Satisfied,No,1,25,Don't know,Don't know,Don't know,Don't know,97
9.3989105,38.497818,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,A hole in the yard or outside,No,No,No,,,,,,Oil/kerosene lantern,"Coal, Lignite",Gravel,"Yes, somewhat safe","Yes, always",120,220,5,-888,180,Yes,.1,Satisfied,No,.15000001,15,Don't know,Satisfied,Satisfied,Satisfied,98
9.3975668,38.497925,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Dumped,1,No,,A hole in the yard or outside,Yes,,No,,,,,,Oil/kerosene lantern,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",-888,-888,10,-888,-888,No,.25,Satisfied,Yes,1,25,Satisfied,Satisfied,Satisfied,Satisfied,99
9.4010811,38.497581,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,1,Dumped,1,No,,A hole in the yard or outside,No,No,No,,,,,,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","No, not at all",-888,-888,5,-888,-888,Yes,.1,Satisfied,No,.12,10,Dissatisfied,Don't know,Don't know,Don't know,100
9.4405737,38.340763,Home Piped Water,In own yard/plot,Yes,18,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Dumped,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Other (specify),Yes,3,6,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, somewhat safe",Rarely,180,-888,10,10,120,No,.050000001,Dissatisfied,No,.1,10,Don't know,Don't know,Don't know,Don't know,101
9.4372883,38.343281,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,3,8,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, very safe",Rarely,-888,-888,10,10,-888,Yes,.1,Satisfied,No,.2,25,Don't know,Don't know,Don't know,Don't know,102
9.4426908,38.341995,Public Tap /Standpipe Water,Outside the yard,Yes,15,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Burning,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,5,6,Electric connection through power lines/solar power,"Coal, Lignite",Gravel,"Yes, somewhat safe","Yes, most of the time",-888,-888,15,15,-888,No,.1,Satisfied,No,.25,30,Satisfied,Satisfied,Satisfied,Satisfied,103
9.0345831,38.648926,Home Piped Water,In own yard/plot,Yes,3,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,4,Dumped,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,Yes,10,12,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",30,40,7,7,25,No,2,Dissatisfied,No,1.5,15,Dissatisfied,Satisfied,Satisfied,Satisfied,104
9.0662584,38.496613,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,Yes,5,12,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","No, not at all",-888,-888,30,30,-888,No,3,Satisfied,Yes,1.5,15,Satisfied,Satisfied,Satisfied,Satisfied,105
9.0530262,38.664028,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Burning,1,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Other (specify),Yes,2,6,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, very safe",Rarely,90,-888,45,45,90,Yes,5,Satisfied,No,8,80,Satisfied,Satisfied,Satisfied,Satisfied,106
