eaelectricity,eapipedwater,easewage,eacellphone,eapostoffice,easchool,eapolicestation,eahealthclinic,eamarketstalls,eabank,earoad,eateacherservices,eamedicalservices,eahouseholdservices,eapoliceservices,eadocumentservices,eacourtservices,eametalroof,eagrassroof,eatileroof,eaformalhouse,eatraditionalhouse,eaflat,eanofood,eanowater,eanomedicine,eanofuel,eanocash,eaage,eaeducationlevel,ealivingconditions,earelativelivingconditions,eaownradio,eaowntelevision
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8666666600000001,0.8,0.9333333400000001,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.6785714285714285,0.34375,0.5161290322580645,0.6666666666666666,0.875,0.6395178952213818,0.0,0.21875,0.25,0.25,0.125
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0.6285714200000001,0.4,0.52,0.55,0.4,0.625,0.0,0.375,1.0,0.0,0.0,0.07142857142857142,0.03125,0.0,0.0,0.1875,0.2918188438037073,0.6666666666666667,0.46875,0.5625,0.75,0.5
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.52,0.6333333400000001,0.7,0.6000000000000001,0.55,0.6000000000000001,0.625,0.375,0.0,0.625,0.375,0.0,0.14285714285714285,0.28125,0.45161290322580644,0.0,0.6875,0.5219138043006977,0.125,0.46875,0.3125,0.5,0.125
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65,0.68000002,0.8,0.0,0.66666666,0.8,0.375,0.25,0.25,0.5,0.25,0.125,0.14285714285714285,0.375,0.22580645161290322,0.4074074074074074,0.6875,0.26113951573744193,0.6666666666666667,0.53125,0.59375,0.875,0.75
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66666666,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2857142857142857,0.40625,0.4838709677419355,0.0,0.6875,0.36596055329718197,0.4583333333333333,0.4375,0.59375,0.5,0.125
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.73333334,0.7199999800000001,0.6000000000000001,0.0,0.74285712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03125,0.0967741935483871,0.3333333333333333,0.0,0.47845142287348835,0.625,0.6071428749999999,0.5625,0.625,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.3571428571428571,0.875,0.7096774193548387,0.4444444444444444,0.75,0.25091307304868676,0.75,0.5625,0.53125,0.625,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.8,0.6000000000000001,0.0,0.7,0.0,0.875,0.125,0.0,0.0,1.0,0.0,0.2857142857142857,0.75,0.3225806451612903,0.18518518518518517,0.53125,0.33272461455872787,0.3333333333333333,0.46875,0.4375,0.625,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.8666666600000001,0.0,0.6000000000000001,0.8400000000000001,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.3571428571428571,0.25,0.3225806451612903,0.48148148148148145,0.6875,0.470781590856922,0.20833333333333331,0.3125,0.46875,0.625,0.25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8400000000000001,0.94285712,0.57142856,0.76666666,0.6857143,0.8,0.0,0.0,0.0,0.25,0.0,0.75,0.03571428571428571,0.09375,0.1935483870967742,0.0,0.1875,0.4043097133800137,0.6666666666666667,0.59375,0.625,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6400000000000001,0.73333334,0.8,0.56,0.8,0.75,0.125,0.0,0.875,0.0,0.0,0.7857142857142857,0.65625,0.6451612903225806,0.4444444444444444,0.71875,0.21767713431023267,0.625,0.59375,0.625,0.875,0.875
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.8,0.73333334,0.7199999800000001,0.66666666,1.0,0.0,0.0,0.0,0.0,0.375,0.5357142857142857,0.21875,0.45161290322580644,0.6296296296296295,0.71875,0.31482833985340636,0.75,0.59375,0.5,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.66666666,0.7199999800000001,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.875,0.0,0.125,0.10714285714285714,0.125,0.3225806451612903,0.14814814814814814,0.4375,0.3710737746415596,0.8333333333333333,0.625,0.53125,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.91999998,0.0,0.0,0.48,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.03125,0.5040175295953762,0.625,0.4375,0.5625,0.875,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,0.57142856,0.5333333200000001,0.4,0.56666668,0.6000000000000001,0.0,0.0,0.0,0.625,0.125,0.25,0.0,0.15625,0.06451612903225806,0.1111111111111111,0.125,0.51680058295632,0.5238095,0.5625,0.59375,0.625,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.65714288,0.8,0.8,0.9000000000000001,0.88000002,0.0,0.875,0.0,0.125,0.5,0.5,0.0,0.75,0.75,0.6451612903225806,0.7407407407407407,0.84375,0.5091307509397538,0.20833333333333331,0.21875,0.28125,0.75,0.5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333200000001,0.7,0.5,0.5,0.66666666,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.10714285714285714,0.0625,0.12903225806451613,0.07407407407407407,0.34375,0.37874360665812595,0.6666666666666667,0.375,0.5,0.75,0.375
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65,0.66666666,0.6000000000000001,0.0,0.5,1.0,0.875,0.0,0.125,1.0,0.0,0.0,0.39285714285714285,0.1875,0.22580645161290322,0.37037037037037035,0.53125,0.3838568280025035,0.2916666666666667,0.25,0.375,0.375,0.125
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.66666666,0.68000002,0.8,0.4,0.6000000000000001,0.0,0.42857143,0.14285715,0.0,0.5714286,0.2857143,0.14285715,0.16326531428571425,0.357142875,0.14746544516129031,0.16931217777777777,0.6785714,0.2892622331315185,0.4285714666666666,0.583333325,0.75,0.85714287,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.7,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.5,0.3125,0.4838709677419355,0.4074074074074074,0.65625,0.49123447623443234,0.2916666666666667,0.28125,0.375,0.5,0.375
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.8,0.0,0.0,0.6857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.39408327069125865,0.7916666666666667,0.6428571250000001,0.5,0.625,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.66666666,0.73333334,0.9000000000000001,0.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6071428571428571,0.8125,0.3870967741935484,0.6296296296296295,0.6875,0.21512052363804385,0.7083333333333333,0.34375,0.39285712500000003,0.625,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8400000000000001,0.73333334,0.0,0.8,0.9000000000000001,0.625,0.375,0.0,0.0,1.0,0.0,0.3571428571428571,0.59375,0.4838709677419355,0.0,0.5,0.5295836363172641,0.4166666666666667,0.375,0.4375,1.0,0.375
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.5,0.0,0.0,0.625,0.0,0.125,0.2857142857142857,0.21875,0.5161290322580645,0.6666666666666666,0.625,0.4886778655622435,0.16666666666666669,0.21875,0.40625,0.875,0.75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6400000000000001,0.6000000000000001,0.54285714,0.5333333200000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,0.65625,0.45161290322580644,0.48148148148148145,0.59375,0.44777209480722296,0.49999999999999994,0.375,0.5625,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.625,0.8500000000000001,0.5,0.8,0.65,0.0,0.125,0.875,0.0,0.125,0.875,0.0,0.7142857142857142,0.5625,0.5161290322580645,0.48148148148148145,0.5625,0.26625273708181946,0.4583333333333333,0.65625,0.8125,0.625,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.56,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5806451612903225,0.07407407407407407,0.84375,0.4682249801847333,0.0,0.65625,0.34375,0.375,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.75,0.0,0.7,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.03225806451612903,0.2222222222222222,0.125,0.3710737746415596,0.875,0.65625,0.71875,0.625,0.625
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.73333334,0.7,0.6000000000000001,0.66666666,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.25,0.06451612903225806,0.07407407407407407,0.21875,0.3582907212806156,0.75,0.65625,0.59375,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6857143,0.8,0.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.125,0.29032258064516125,0.07407407407407407,0.375,0.7366691007645554,0.2916666666666667,0.5625,0.71875,0.375,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.43333332,0.54285714,0.5333333200000001,0.4,0.5142857000000001,0.4,1.0,0.0,0.0,0.625,0.125,0.0,0.0,0.03125,0.03225806451612903,0.0,0.4375,0.18188458489958964,0.4166666666666667,0.4375,0.5,1.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.66666666,0.77142858,0.0,0.0,0.8,0.0,0.0,0.0,0.375,0.625,0.375,0.0,0.39285714285714285,0.3125,0.29032258064516125,0.48148148148148145,0.40625,0.2074506916214775,0.4166666666666667,0.3125,0.34375,0.25,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.55,0.0,0.6000000000000001,0.6000000000000001,0.0,0.875,0.125,0.0,0.0,0.875,0.0,0.5714285714285714,0.8125,0.5161290322580645,0.7037037037037037,0.8125,0.2867056224593298,0.24999999999999994,0.21875,0.3125,0.625,0.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5142857000000001,0.65,0.56,0.77142858,0.7,0.0,0.875,0.0,0.125,1.0,0.0,0.0,0.03571428571428571,0.0625,0.12903225806451613,0.18518518518518517,0.28125,0.470781590856922,0.75,0.3125,0.5,0.625,0.625
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.575,0.6000000000000001,0.0,0.46666668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.375,0.06451612903225806,0.18518518518518517,0.46875,0.5858290711054173,0.08333333333333331,0.625,0.625,0.625,0.25
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.73333334,0.75,0.73333334,0.7,0.7,0.0,0.5,0.125,0.0,0.5,0.125,0.125,0.14285714285714285,0.40625,0.45161290322580644,0.25396825777777776,0.71875,0.2585829050652531,0.6666666666666667,0.5625,0.5625,0.875,0.75
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7,0.0,0.8,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,0.34375,0.4838709677419355,0.2222222222222222,0.6875,0.5909422924497949,0.4166666666666667,0.34375,0.4375,0.875,0.5
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.83333334,0.65,0.6000000000000001,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0625,0.12903225806451613,0.1111111111111111,0.09375,0.6139517884994938,0.5416666666666667,0.6785714,0.6875,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8666666600000001,0.0,0.68000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.3870967741935484,0.25925925925925924,0.53125,0.4043097133800137,0.9166666666666667,0.59375,0.5625,0.375,0.75
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8666666600000001,0.7,0.0,0.0,0.52,0.8,1.0,0.0,0.0,0.125,0.875,0.0,0.21428571428571427,0.21875,0.12903225806451613,0.14814814814814814,0.4375,0.470781590856922,0.5416666666666667,0.5,0.46875,0.75,0.125
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8,0.6000000000000001,0.73333334,0.8285714200000001,0.0,0.625,0.0,0.0,0.0,0.0,0.625,0.07142857142857142,0.0,0.0967741935483871,0.0,0.5,0.2688093477540083,0.4166666666666667,0.5625,0.4375,0.75,0.75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6857143,0.46666668,0.65,0.68000002,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.125,0.22580645161290322,0.25925925925925924,0.40625,0.28414901178714097,0.4583333333333333,0.5625,0.5,0.875,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.66666666,0.56666668,0.7,0.73333334,0.6285714200000001,0.6000000000000001,0.375,0.375,0.0,0.375,0.5,0.0,0.39285714285714285,0.5,0.5483870967741935,0.3333333333333333,0.40625,0.41197954539658005,0.4166666666666667,0.625,0.65625,0.5,0.25
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.125,0.875,0.0,0.5,0.40625,0.3548387096774194,0.4444444444444444,0.71875,0.46311175884035566,0.0,0.5,0.4375,0.625,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.575,0.6000000000000001,0.5,0.54285714,0.575,1.0,0.0,0.0,0.0,0.0,0.25,0.3214285714285714,0.25,0.12903225806451613,0.37037037037037035,0.25,0.16143169952207942,0.5833333333333333,0.6875,0.6875,0.75,0.625
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.66666666,1.0,0.6000000000000001,0.8,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.10714285714285714,0.40625,0.03225806451612903,0.18518518518518517,0.53125,0.29693206514808484,0.7916666666666667,0.5625,0.59375,0.625,0.75
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.88000002,1.0,0.66666666,0.66666666,0.46666668,0.0,0.0,0.0,0.875,0.0,0.0,0.07142857142857142,0.34375,0.25806451612903225,0.25925925925925924,0.125,0.39663988136344736,0.6666666666666667,0.59375,0.5,0.75,1.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.65,0.73333334,0.46666668,0.65,0.6000000000000001,0.0,0.0,0.125,0.875,0.125,0.0,0.46428571428571425,0.46875,0.4193548387096774,0.5185185185185185,0.40625,0.3506208892640493,0.4583333333333333,0.3125,0.34375,0.375,0.625
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7142857,0.6333333400000001,0.8,0.9333333400000001,0.76,0.0,0.875,0.125,0.0,0.0,0.75,0.0,0.6428571428571428,0.71875,0.6129032258064516,0.5185185185185185,0.65625,0.29948867582027366,0.125,0.34375,0.34375,0.625,0.125
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.6000000000000001,0.5333333200000001,0.6000000000000001,0.5333333200000001,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.3214285714285714,0.09375,0.22580645161290322,0.18518518518518517,0.6875,0.38130021733031466,0.5416666666666667,0.21875,0.46875,0.5,0.375
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.54285714,0.6000000000000001,0.6000000000000001,0.7,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,0.25,0.3548387096774194,0.14814814814814814,0.59375,0.2560262943930644,0.20833333333333331,0.46875,0.46875,0.625,0.375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6000000000000001,0.8,0.8,0.8666666600000001,1.0,0.0,0.0,0.75,0.0,0.125,0.39285714285714285,0.46875,0.3225806451612903,0.48148148148148145,0.75,0.10518626473392623,0.7916666666666667,0.3125,0.5,0.75,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9000000000000001,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.2857142857142857,0.625,0.45161290322580644,0.037037037037037035,0.6875,0.16910153153864577,0.49999999999999994,0.75,0.53125,0.375,0.125
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.73333334,0.66666666,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.27903579044276344,0.875,0.6428571250000001,0.5625,0.75,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.66666666,0.7199999800000001,0.9333333400000001,0.9000000000000001,0.8400000000000001,0.9000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.46428571428571425,0.875,0.45161290322580644,0.4444444444444444,0.59375,0.39663988136344736,0.875,0.40625,0.5,0.5,0.75
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.8,0.7,0.66666666,0.6000000000000001,1.0,0.0,0.0,0.375,0.625,0.0,0.39285714285714285,0.15625,0.16129032258064516,0.25925925925925924,0.625,0.4375456521184679,0.49999999999999994,0.21875,0.46875,1.0,0.875
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.7,0.6000000000000001,0.0,0.7,0.0,0.375,0.5,0.0,0.125,0.625,0.0,0.5357142857142857,0.28125,0.3870967741935484,0.25925925925925924,0.71875,0.5704894070722846,0.20833333333333331,0.40625,0.4375,0.375,0.25
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.0,0.25,0.41197954539658005,0.49999999999999994,0.84375,0.59375,0.625,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.55,0.55,0.6000000000000001,0.6000000000000001,0.0,0.5,0.0,0.125,0.875,0.0,0.21428571428571427,0.28125,0.3225806451612903,0.2962962962962963,0.40625,0.29948867582027366,0.3333333333333333,0.53125,0.375,0.875,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6000000000000001,0.6000000000000001,0.0,0.4,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.5357142857142857,0.1875,0.3870967741935484,0.0,0.78125,0.5602629643835295,0.125,0.71875,0.6875,0.25,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.65,0.7250000000000001,0.68000002,0.6400000000000001,0.8666666600000001,0.5,0.375,0.125,0.375,0.375,0.125,0.21428571428571427,0.25,0.22580645161290322,0.3333333333333333,0.375,0.11796931809487016,0.7916666666666667,0.6875,0.5625,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7,0.6333333400000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.40625,0.12903225806451613,0.18518518518518517,0.3125,0.2406866303599317,0.75,0.5625,0.59375,0.75,0.75
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.8857142999999998,0.7,1.0,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.03125,0.0967741935483871,0.07407407407407407,0.03125,0.43243243077409027,0.49999999999999994,0.40625,0.40625,0.5,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6400000000000001,0.77142858,0.7,0.4,0.76,0.4,0.0,0.0,0.5,0.5,0.5,0.0,0.39285714285714285,0.34375,0.3548387096774194,0.4074074074074074,0.34375,0.46311175884035566,0.16666666666666669,0.28125,0.3125,0.375,0.5
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6400000000000001,0.56666668,0.9333333400000001,0.8,0.6000000000000001,0.0,1.0,0.0,0.0,0.125,0.75,0.0,0.39285714285714285,0.625,0.5483870967741935,0.6296296296296295,0.75,0.40942293472439134,0.37499999999999994,0.46875,0.53125,0.75,0.25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.4,0.6000000000000001,0.4,0.75,0.125,0.125,0.75,0.25,0.0,0.17857142857142855,0.15625,0.29032258064516125,0.2222222222222222,0.40625,0.30971511850902883,0.7916666666666667,0.46875,0.5625,0.875,0.625
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333333200000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.07142857142857142,0.21875,0.45161290322580644,0.037037037037037035,0.59375,0.3864134386746923,0.20833333333333331,0.5,0.40625,0.75,0.625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.8,0.7,0.9000000000000001,0.8,0.8,1.0,0.0,0.0,0.5,0.25,0.0,0.6071428571428571,0.59375,0.5161290322580645,0.5185185185185185,0.84375,0.401753102707825,0.7916666666666667,0.25,0.375,0.75,0.75
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.9000000000000001,0.0,0.0,0.8,0.0,0.625,0.375,0.0,0.625,0.375,0.0,0.39285714285714285,0.5,0.5161290322580645,0.25925925925925924,0.59375,0.6241782311882491,0.4166666666666667,0.375,0.40625,0.625,0.375
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.7199999800000001,0.88000002,0.6000000000000001,0.65,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,0.12903225806451613,0.25925925925925924,0.125,0.46055514816816695,0.6666666666666667,0.625,0.6785714,1.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.9333333400000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.28125,0.3870967741935484,0.4074074074074074,0.5625,0.3199415611977839,0.7916666666666667,0.625,0.59375,0.25,0.75
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.65,0.75,0.7,0.0,0.66666666,0.0,1.0,0.0,0.0,0.375,0.625,0.0,0.3214285714285714,0.1875,0.0967741935483871,0.0,0.53125,0.7289992687479891,0.625,0.4375,0.46875,1.0,0.75
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.8,0.0,0.65,0.0,0.75,0.125,0.0,0.5,0.375,0.0,0.39285714285714285,0.53125,0.3870967741935484,0.18518518518518517,0.78125,0.4222059880853352,0.2916666666666667,0.375,0.46875,0.75,0.25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.8,0.7,0.75,0.7,1.0,0.0,0.125,0.0,0.875,0.0,0.125,0.0,0.0625,0.0967741935483871,0.037037037037037035,0.34375,0.24324324103212042,0.7083333333333333,0.46875,0.53125,0.875,0.75
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.675,0.55,0.65,0.68000002,0.55,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.3125,0.29032258064516125,0.4074074074074074,0.4375,0.23301679834336536,0.5416666666666667,0.4375,0.5,0.5,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333200000001,0.68000002,0.0,0.0,0.5333333200000001,0.0,0.0,1.0,0.0,0.875,0.125,0.0,0.21428571428571427,0.34375,0.45161290322580644,0.037037037037037035,0.78125,0.611395177827305,0.16666666666666669,0.53125,0.53125,0.25,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.43333332,0.43333332,0.43333332,0.56666668,0.56666668,0.43333332,1.0,0.0,0.0,0.125,0.0,0.5,0.3214285714285714,0.28125,0.45161290322580644,0.3333333333333333,0.375,0.46311175884035566,0.49999999999999994,0.71875,0.625,0.875,0.75
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7142857,0.8,0.6000000000000001,0.7199999800000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0625,0.03225806451612903,0.07407407407407407,0.28125,0.4886778655622435,0.7083333333333333,0.53125,0.5714286,0.5,0.5
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.8,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.39285714285714285,0.0,0.4838709677419355,0.25925925925925924,0.59375,0.48100803354567717,0.4583333333333333,0.21875,0.375,0.75,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333200000001,0.7,0.66666666,0.4,0.66666666,0.4,0.0,0.0,0.25,0.625,0.25,0.0,0.5357142857142857,0.375,0.3548387096774194,0.5925925925925926,0.40625,0.401753102707825,0.37499999999999994,0.375,0.375,0.375,0.5
